method,lambda,seed,ev,mmd,ls,nls,dp,rtime
FairAA_MMD,1.5811388300841898,17,0.976365664701243,1.0398334148027013,0.9836484983314794,0.9601779755283648,0.2997187771596309,0.6952153749880381
FairAA_MMD,2.320794416806389,17,0.9752675162765614,1.0110302499406434,0.9769744160177976,0.9470522803114572,0.29348608754814864,0.8803421249613166
FairAA_MMD,3.4064603452898052,17,0.9735298756160148,0.9779629305997249,0.9601779755283648,0.9304783092324804,0.2862644985373361,0.8186204159865156
FairAA_MMD,4.999999999999999,17,0.9699683431016355,0.9274660510510238,0.9470522803114573,0.9208008898776419,0.27576248392038016,0.89514949999284
FairAA_MMD,7.338996338110344,17,0.9609239229740306,0.8243008699736313,0.9201334816462736,0.8904338153503893,0.254058879153652,0.9188033330137841
FairAA_MMD,10.772173450159416,17,0.9456738996661854,0.7075534997666184,0.8773081201334818,0.8480533926585094,0.23107006840926916,0.7178263750392944
FairAA_MMD,15.811388300841895,17,0.9184248608919868,0.5589514611519333,0.8310344827586207,0.8218020022246939,0.19968025984056914,0.8973377500078641
FairAA_MMD,23.207944168063882,17,0.9272225104645411,0.6090340589620169,0.8508342602892102,0.8413793103448276,0.212373127890977,0.8984607079764828
FairAA_MMD,34.064603452898055,17,0.877762628714415,0.403264556048874,0.7612903225806452,0.7315906562847608,0.17182316750625884,0.6610105829895474
FairAA_MMD,49.99999999999999,17,0.7872536084003932,0.17607413342859424,0.660734149054505,0.5677419354838709,0.10978337825391848,0.8327789999893866
FairAA_MMD,73.38996338110344,17,0.7322558505246586,0.0960753631753653,0.599777530589544,0.5127919911012236,0.07958221812156076,0.7418639169773087
FairAA_MMD,107.7217345015941,17,0.6857500340513702,0.05270868427929215,0.5592880978865407,0.4395995550611791,0.05778086197041335,0.8528323749778792
FairAA_MMD,158.11388300841895,17,0.6524998581290838,0.027246933893927017,0.521134593993326,0.3710789766407118,0.04174945004493255,3.8420863329665735
FairAA_MMD,232.07944168063884,17,0.6212715887561604,0.013419387122604154,0.5018909899888765,0.30411568409343714,0.028521454797952775,1.0523539159912616
FairAA_MMD,340.64603452898035,17,0.5932604384567497,0.0062692781178511625,0.46307007786429366,0.2783092324805339,0.018192193156366304,0.0072804579976946115
FairAA_MMD,499.99999999999994,17,0.5772579015990671,0.002996856593140196,0.46151279199110123,0.28298109010011124,0.012308311651550725,0.6398690000060014
FairAA_MMD,0.0,18,0.977510277928382,1.108862677765204,0.9967741935483871,0.9694104560622915,0.31515431859241194,1.3970627499511465
FairAA_MMD,0.5,18,0.9773721015529132,1.0853727875934,0.9935483870967742,0.9659621802002224,0.3098912626393489,0.4592954590334557
FairAA_MMD,0.7338996338110347,18,0.9772358696824214,1.0763979511847317,0.9935483870967742,0.9627363737486097,0.30783543946715297,0.5482578749652021
FairAA_MMD,1.077217345015942,18,0.976944648430871,1.061277371252082,0.9901001112347053,0.9627363737486097,0.304435245376633,0.7749169999733567
FairAA_MMD,1.5811388300841898,18,0.9763656646610588,1.039833406202893,0.9728587319243605,0.9595105672969966,0.29971877504138966,0.8052337499684654
FairAA_MMD,2.320794416806389,18,0.9752675163202714,1.0110302510395668,0.9694104560622915,0.9595105672969966,0.29348608907744284,0.721206207992509
FairAA_MMD,3.4064603452898052,18,0.9735298756651192,0.9779629400215635,0.9659621802002224,0.949833147942158,0.28626449965210843,0.7997823749901727
FairAA_MMD,4.999999999999999,18,0.9699683431185934,0.9274660524076116,0.9560622914349277,0.9463848720800889,0.2757624841917745,0.7646620830055326
FairAA_MMD,7.338996338110344,18,0.9609239229777378,0.8243008726533344,0.9328142380422693,0.9328142380422693,0.25405888000582666,0.8617126250173897
FairAA_MMD,10.772173450159416,18,0.945673900158171,0.70755346233943,0.9261401557285872,0.8925472747497218,0.2310700638279055,0.7594608750077896
FairAA_MMD,15.811388300841895,18,0.9184248613564365,0.5589514781484128,0.8830923248053392,0.8393770856507231,0.19968026035597167,0.9018023750395514
FairAA_MMD,23.207944168063882,18,0.92722251054177,0.6090340506935528,0.8992213570634039,0.885650723025584,0.21237312748638884,0.7577679579844698
FairAA_MMD,34.064603452898055,18,0.877762628071775,0.40326456147554635,0.7855394883203559,0.7760845383759734,0.17182316533649786,0.6948840839904733
FairAA_MMD,49.99999999999999,18,0.787253601688662,0.1760741175291573,0.7050055617352614,0.5526140155728587,0.109783353719824,0.7862074160366319
FairAA_MMD,73.38996338110344,18,0.7322559338855439,0.09607546325697242,0.6479421579532814,0.5045606229143493,0.07958225367874203,0.9607225420186296
FairAA_MMD,107.7217345015941,18,0.685751237785307,0.05270989254171965,0.6003337041156841,0.42969966629588435,0.057781353771116935,0.8887897500535473
FairAA_MMD,158.11388300841895,18,0.6524998547216927,0.027246931842850486,0.5720800889877642,0.35995550611790883,0.041749448900604745,3.9045196250081062
FairAA_MMD,232.07944168063884,18,0.6191960460087054,0.013367711586587006,0.5270300333704115,0.3590656284760846,0.028343439737935884,0.9851183749851771
FairAA_MMD,340.64603452898035,18,0.5935254756057364,0.00606634964891184,0.5047830923248053,0.27875417130144603,0.01793742278752579,0.0072651669615879655
FairAA_MMD,499.99999999999994,18,0.5748433068177805,0.0030400261716485577,0.48275862068965514,0.21779755283648497,0.011839904513805982,0.6507628329563886
FairAA_MMD,0.0,19,0.9775102779283816,1.1088626867870444,0.9901001112347053,0.956729699666296,0.3151543199134586,1.380930499988608
FairAA_MMD,0.5,19,0.9773721015709107,1.0853728025023053,0.9832035595105673,0.9535038932146829,0.3098912645085422,0.4913615830009803
FairAA_MMD,0.7338996338110347,19,0.9772358696745614,1.076397928892046,0.9832035595105673,0.9502780867630701,0.30783543870200597,0.6063168750260957
FairAA_MMD,1.077217345015942,19,0.9769446484380747,1.0612773616535047,0.9767519466073417,0.9502780867630701,0.3044352457274578,0.7292151660076343
FairAA_MMD,1.5811388300841898,19,0.9763656646635038,1.0398333930380697,0.9666295884315907,0.9438264738598441,0.2997187749368162,0.8228825830155984
FairAA_MMD,2.320794416806389,19,0.9752675162744303,1.0110302508296882,0.9666295884315907,0.9406006674082313,0.29348608769219164,0.7266098749823868
FairAA_MMD,3.4064603452898052,19,0.9735298757144081,0.9779629370480301,0.9631813125695217,0.9272525027808676,0.286264499565416,0.8529381250264123
FairAA_MMD,4.999999999999999,19,0.9699683431364724,0.9274660535887956,0.9399332591768632,0.9072302558398221,0.27576248448023466,0.926218707987573
FairAA_MMD,7.338996338110344,19,0.9609239228062298,0.824300867011994,0.9097886540600667,0.8904338153503893,0.25405887818967243,0.9118257919908501
FairAA_MMD,10.772173450159416,19,0.9456739004877518,0.707553466406834,0.8704115684093437,0.8361512791991101,0.2310700649921151,0.7419287079828791
FairAA_MMD,15.811388300841895,19,0.9184248617900272,0.5589514942131973,0.8400444938820911,0.8030033370411569,0.19968026127507996,0.9320117909810506
FairAA_MMD,23.207944168063882,19,0.9272225116266689,0.6090340976497919,0.846718576195773,0.8167964404894328,0.21237313256526566,0.768958292028401
FairAA_MMD,34.064603452898055,19,0.8777626274152591,0.4032645597803539,0.7523915461624027,0.7403781979977754,0.17182316637875233,0.6695970830041915
FairAA_MMD,49.99999999999999,19,0.7872536080491953,0.17607413329869215,0.6548387096774194,0.5655172413793104,0.10978337711877217,0.9245463329716586
FairAA_MMD,73.38996338110344,19,0.7322559468625347,0.09607547916837045,0.6113459399332591,0.5183537263626252,0.0795822591538971,0.7729057919932529
FairAA_MMD,107.7217345015941,19,0.6857520853730565,0.05271071709431141,0.5340378197997776,0.4497219132369299,0.0577816965325316,1.0784637079923414
FairAA_MMD,158.11388300841895,19,0.6524803271208824,0.02722563373994391,0.4870967741935484,0.33259176863181317,0.0417410134126211,4.261067417042796
FairAA_MMD,232.07944168063884,19,0.619064151536688,0.013377067510322194,0.4295884315906563,0.35606229143492774,0.02838784871006174,1.087131458974909
FairAA_MMD,340.64603452898035,19,0.593625544698227,0.0063550605110272995,0.43837597330367073,0.23870967741935484,0.01884379369206373,0.007262375031132251
FairAA_MMD,499.99999999999994,19,0.5776100554309407,0.002926104227594206,0.4137931034482759,0.2387096774193548,0.012074160353114621,0.7071432499797083
FairPCA_AA,0.0,0,0.6468633065109805,0.5341076123987168,0.8493882091212459,0.8591768631813125,0.15731659549550497,0.023916416976135224
FairPCA_AA,1.0,0,0.9757208782152054,1.11542080579187,0.9834260289210235,0.9733036707452726,0.31659578624100365,0.08274500002153218
FairPCA_AA,0.6812920690579608,0,0.9548658686173067,1.081174348758073,0.9765294771968854,0.9758620689655173,0.3090086528593429,0.07056875003036112
FairPCA_AA,0.46415888336127775,0,0.9187643111735885,1.0834564936713293,0.9799777530589544,0.9659621802002224,0.30678361077486793,0.29517104203114286
FairPCA_AA,0.31622776601683794,0,0.9133318350657915,1.0759497220640877,0.9767519466073414,0.9597330367074528,0.3042953728419428,0.25755370897240937
FairPCA_AA,0.21544346900318823,0,0.9124710927462081,1.0724734100885638,0.9767519466073414,0.9634037819799778,0.3034168239515489,0.5434752089786343
FairPCA_AA,0.1467799267622069,0,0.9119834857816635,1.0697339905076633,0.9802002224694105,0.9565072302558398,0.30275823373825783,0.4759252910153009
FairPCA_AA,0.1,0,0.9112948824977913,1.0673833698826058,0.9802002224694105,0.956729699666296,0.3020802977402076,0.44821133295772597
FairPCA_AA,0.06812920690579612,0,0.9111977257175191,1.067005529833916,0.9802002224694105,0.956729699666296,0.3019848247539243,0.18488474999321625
FairPCA_AA,0.046415888336127774,0,0.9111971419538826,1.067004218361494,0.9802002224694105,0.956729699666296,0.3019842810285497,0.01970716699725017
FairPCA_AA,0.03162277660168379,0,0.9111971147962501,1.0670041412246904,0.9802002224694105,0.956729699666296,0.3019842567849319,0.01924058300210163
FairPCA_AA,0.021544346900318832,0,0.911197102515606,1.0670041537821917,0.9802002224694105,0.956729699666296,0.3019842447571581,0.020773166965227574
FairPCA_AA,0.01467799267622069,0,0.9111971267422967,1.0670041221224826,0.9802002224694105,0.956729699666296,0.30198426338357665,0.020208375004585832
FairPCA_AA,0.01,0,0.9111971175780119,1.0670041345078656,0.9802002224694105,0.956729699666296,0.3019842580329829,0.01977454195730388
FairPCA_AA,0.006812920690579608,0,0.9111971261161492,1.0670041244235788,0.9802002224694105,0.9466073414905452,0.3019842639485164,0.019756417023018003
FairPCA_AA,0.004641588833612777,0,0.9111971445896577,1.0670041291034125,0.9802002224694105,0.9466073414905452,0.3019842711054074,0.01968658302212134
FairPCA_AA,0.0031622776601683794,0,0.9111971425847591,1.0670041262623053,0.9802002224694105,0.9466073414905452,0.30198427020162605,0.019702958990819752
FairPCA_AA,0.0021544346900318843,0,0.9111971433638174,1.0670041145316007,0.9802002224694105,0.956729699666296,0.3019842744652085,0.02003766701091081
FairPCA_AA,0.0014677992676220691,0,0.9111971250238041,1.0670041293703647,0.9802002224694105,0.9466073414905452,0.30198426161890835,0.0192852079635486
FairPCA_AA,0.001,0,0.9111971378489558,1.0670041183036498,0.9802002224694105,0.956729699666296,0.30198427441387643,0.020445792004466057
FairPCA_AA,0.0,1,0.6468633065109798,0.5341076177499062,0.8353726362625139,0.8658509454949943,0.15731659092609115,0.02778391697211191
FairPCA_AA,1.0,1,0.9757208766564092,1.1154208102529406,0.9758620689655173,0.9694104560622915,0.3165957972134081,0.1097918750019744
FairPCA_AA,0.6812920690579608,1,0.9548658712447272,1.0811742814030356,0.9659621802002224,0.9487208008898775,0.3090086170879654,0.09304241702193394
FairPCA_AA,0.46415888336127775,1,0.9187640124364713,1.0834557247123857,0.9664071190211345,0.9523915461624026,0.30678343747578657,0.35597074998077005
FairPCA_AA,0.31622776601683794,1,0.9133184892927203,1.0759722732144437,0.9666295884315907,0.9424916573971078,0.30428421878966816,0.24018708296352997
FairPCA_AA,0.21544346900318823,1,0.9124681052263024,1.0724735069237579,0.9666295884315907,0.9457174638487208,0.3034161976084998,0.5176405000383966
FairPCA_AA,0.1467799267622069,1,0.9119831521251281,1.0697335621014075,0.9636262513904338,0.9390433815350387,0.3027581908985416,0.5336606670171022
FairPCA_AA,0.1,1,0.9112948222426581,1.0673833102181463,0.9636262513904338,0.9390433815350387,0.30208029232641637,0.5231047910056077
FairPCA_AA,0.06812920690579612,1,0.9111984658399942,1.0670073439489398,0.9636262513904338,0.9390433815350387,0.3019855722649637,0.2296143330167979
FairPCA_AA,0.046415888336127774,1,0.9111971398815695,1.0670041682135272,0.9636262513904338,0.9390433815350387,0.3019843005609136,0.028080167016014457
FairPCA_AA,0.03162277660168379,1,0.9111971049651455,1.0670040935862657,0.9636262513904338,0.9390433815350387,0.3019842729815147,0.028688875027000904
FairPCA_AA,0.021544346900318832,1,0.9111971086622469,1.067004091719998,0.9636262513904338,0.9390433815350387,0.3019842694566116,0.028045542014297098
FairPCA_AA,0.01467799267622069,1,0.9111970954587576,1.0670040764110602,0.9636262513904338,0.9390433815350387,0.3019842706233674,0.028377290989737958
FairPCA_AA,0.01,1,0.9111971016403044,1.0670040884119327,0.9636262513904338,0.9390433815350387,0.30198426977946374,0.027874542050994933
FairPCA_AA,0.006812920690579608,1,0.9111971177790527,1.0670041104376708,0.9636262513904338,0.9457174638487207,0.3019842676300234,0.029221917036920786
FairPCA_AA,0.004641588833612777,1,0.9111971287724354,1.0670041240025703,0.9636262513904338,0.9457174638487207,0.30198426515516646,0.028332707996014506
FairPCA_AA,0.0031622776601683794,1,0.9111971183399014,1.0670041069137768,0.9636262513904338,0.9390433815350387,0.30198426916806886,0.02819291700143367
FairPCA_AA,0.0021544346900318843,1,0.9111971153763636,1.0670041061225537,0.9636262513904338,0.9390433815350387,0.30198426735748723,0.028756749990861863
FairPCA_AA,0.0014677992676220691,1,0.9111971182302677,1.0670041029710204,0.9636262513904338,0.9390433815350387,0.301984268118688,0.028732209000736475
FairPCA_AA,0.001,1,0.9111971008390118,1.0670040979135262,0.9636262513904338,0.9457174638487207,0.30198426817326995,0.0277921250090003
FairPCA_AA,0.0,2,0.6468633065109795,0.5341076000705944,0.8110122358175751,0.818464961067853,0.15731659135964143,0.025307874951977283
FairPCA_AA,1.0,2,0.9757208781014979,1.115420804142878,0.9799777530589544,0.9597330367074528,0.31659578642187636,0.08213487500324845
FairPCA_AA,0.6812920690579608,2,0.9548658673365706,1.081174353233826,0.9767519466073414,0.9463848720800889,0.30900865718421755,0.06892241694731638
FairPCA_AA,0.46415888336127775,2,0.918763882046425,1.0834563838372557,0.9698553948832036,0.9463848720800889,0.3067833695040992,0.3134343749843538
FairPCA_AA,0.31622776601683794,2,0.9133372422805057,1.0759643252392226,0.9698553948832036,0.949610678531702,0.30429032125304745,0.26066324999555945
FairPCA_AA,0.21544346900318823,2,0.9124804831887947,1.0724732307579155,0.9767519466073414,0.9463848720800889,0.303418767288085,0.5501153750228696
FairPCA_AA,0.1467799267622069,2,0.9119843720983989,1.0697358043982648,0.9735261401557287,0.949610678531702,0.30275843883733194,0.47057329199742526
FairPCA_AA,0.1,2,0.9112378447729306,1.06714772299176,0.9735261401557287,0.9463848720800889,0.30202404640705555,0.4856154590379447
FairPCA_AA,0.06812920690579612,2,0.9111979742651164,1.0670060963919528,0.9735261401557287,0.9463848720800889,0.30198507858537105,0.1432492089807056
FairPCA_AA,0.046415888336127774,2,0.9111971441391837,1.0670041769250882,0.9735261401557287,0.9463848720800889,0.30198429939304816,0.025382667023222893
FairPCA_AA,0.03162277660168379,2,0.9111971140525995,1.067004103421281,0.9735261401557287,0.9463848720800889,0.3019842714266269,0.02558316697832197
FairPCA_AA,0.021544346900318832,2,0.9111971139722449,1.0670040975596047,0.9735261401557287,0.9463848720800889,0.30198426834024467,0.025128832960035652
FairPCA_AA,0.01467799267622069,2,0.9111971088356682,1.0670040934807887,0.9735261401557287,0.9463848720800889,0.30198426837257464,0.025166042032651603
FairPCA_AA,0.01,2,0.9111971117569654,1.0670041032114237,0.9735261401557287,0.9463848720800889,0.301984268039523,0.025313584017567337
FairPCA_AA,0.006812920690579608,2,0.9111971083122478,1.0670040971737131,0.9735261401557287,0.9463848720800889,0.30198426829095965,0.025518916023429483
FairPCA_AA,0.004641588833612777,2,0.9111971272620132,1.0670041362979792,0.9735261401557287,0.949610678531702,0.30198426122123007,0.025070957955904305
FairPCA_AA,0.0031622776601683794,2,0.9111971063122457,1.067004091842901,0.9735261401557287,0.9463848720800889,0.30198426789459265,0.025317625026218593
FairPCA_AA,0.0021544346900318843,2,0.9111971363810978,1.0670041279089255,0.9735261401557287,0.949610678531702,0.30198426634005143,0.025128457986284047
FairPCA_AA,0.0014677992676220691,2,0.911197113120191,1.0670040974326334,0.9735261401557287,0.9463848720800889,0.3019842681131751,0.02517025003908202
FairPCA_AA,0.001,2,0.9111971246404068,1.067004125980691,0.9735261401557287,0.949610678531702,0.30198426346470764,0.025200749980285764
FairPCA_AA,0.0,3,0.6468633065109797,0.5341076128826823,0.8213570634037819,0.8585094549499444,0.15731659040233362,0.027712915965821594
FairPCA_AA,1.0,3,0.9757208773812011,1.1154207926257973,0.9728587319243605,0.9627363737486097,0.3165957947514385,0.08425316697685048
FairPCA_AA,0.6812920690579608,3,0.9548658683988421,1.0811743430575773,0.9664071190211345,0.9560622914349277,0.3090086520652294,0.08155587501823902
FairPCA_AA,0.46415888336127775,3,0.918763625756196,1.0834558587527918,0.9698553948832036,0.9595105672969966,0.3067831820158856,0.3318014160031453
FairPCA_AA,0.31622776601683794,3,0.9133585071849837,1.0759772536125598,0.9767519466073417,0.9562847608453838,0.304292446080433,0.30581033299677074
FairPCA_AA,0.21544346900318823,3,0.9124701184405253,1.0724767620744755,0.9767519466073417,0.9493882091212459,0.3034159482171902,0.4628621669835411
FairPCA_AA,0.1467799267622069,3,0.9119836313059055,1.0697340067250094,0.9767519466073417,0.9631813125695217,0.30275822937526126,0.4914363749558106
FairPCA_AA,0.1,3,0.9112353906231899,1.0671378462520682,0.9767519466073417,0.9631813125695217,0.3020216991983795,0.5025989169953391
FairPCA_AA,0.06812920690579612,3,0.9111975548305723,1.0670050874666237,0.9767519466073417,0.9631813125695217,0.3019846672231592,0.1115303750266321
FairPCA_AA,0.046415888336127774,3,0.9111971719212317,1.0670042305301006,0.9767519466073417,0.9631813125695217,0.3019842894904607,0.02798583300318569
FairPCA_AA,0.03162277660168379,3,0.9111971401892548,1.0670041585838583,0.9767519466073417,0.9631813125695217,0.3019842624546821,0.028298249992076308
FairPCA_AA,0.021544346900318832,3,0.9111971334294411,1.067004139444664,0.9767519466073417,0.9631813125695217,0.30198426298498,0.027756750001572073
FairPCA_AA,0.01467799267622069,3,0.911197128977963,1.0670041232067184,0.9767519466073417,0.9631813125695217,0.3019842671484942,0.027392542047891766
FairPCA_AA,0.01,3,0.911197134448528,1.067004133491925,0.9767519466073417,0.9631813125695217,0.30198426364698516,0.02846883301390335
FairPCA_AA,0.006812920690579608,3,0.9111971313351515,1.0670041263337273,0.9767519466073417,0.9631813125695217,0.3019842668540291,0.027001624985132366
FairPCA_AA,0.004641588833612777,3,0.9111971528082643,1.0670041198867775,0.9767519466073417,0.9629588431590657,0.3019842769194979,0.028473374957684427
FairPCA_AA,0.0031622776601683794,3,0.9111971370298035,1.0670041362665343,0.9767519466073417,0.9631813125695217,0.3019842628141606,0.02770691702608019
FairPCA_AA,0.0021544346900318843,3,0.9111971291090557,1.0670041246107893,0.9767519466073417,0.9631813125695217,0.30198426489024577,0.027692249976098537
FairPCA_AA,0.0014677992676220691,3,0.9111971528175378,1.067004120087668,0.9767519466073417,0.9629588431590657,0.30198427658085925,0.02823329099919647
FairPCA_AA,0.001,3,0.911197123615297,1.0670041300460418,0.9767519466073417,0.9631813125695217,0.30198426472505835,0.027867291995789856
FairPCA_AA,0.0,4,0.6468633065109795,0.5341076181497995,0.8293659621802003,0.8630700778642938,0.15731659037457862,0.023379084013868123
FairPCA_AA,1.0,4,0.9757208763204973,1.115420813460897,0.9829810901001113,0.9562847608453838,0.3165957962937245,0.09637991600902751
FairPCA_AA,0.6812920690579608,4,0.9548658718587665,1.0811742658768653,0.9730812013348163,0.9726362625139042,0.30900861005487906,0.11744270799681544
FairPCA_AA,0.46415888336127775,4,0.9187640020135306,1.0834591567279268,0.9765294771968854,0.9730812013348163,0.30678360342745925,0.31499679101398215
FairPCA_AA,0.31622776601683794,4,0.913325689798709,1.0759486749945004,0.9765294771968854,0.9664071190211347,0.30429312966514294,0.27117054199334234
FairPCA_AA,0.21544346900318823,4,0.9124779783910394,1.0724793666348327,0.9765294771968854,0.9565072302558398,0.3034170175999695,0.5262822500080802
FairPCA_AA,0.1467799267622069,4,0.911984153480588,1.069734267325481,0.9765294771968854,0.952836484983315,0.30275824106233834,0.48913479200564325
FairPCA_AA,0.1,4,0.911294903998352,1.0673834148435652,0.9765294771968854,0.952836484983315,0.30208029262242897,0.5408263329882175
FairPCA_AA,0.06812920690579612,4,0.9111977546320547,1.0670055907525287,0.9765294771968854,0.9562847608453838,0.3019848681713114,0.07580950000556186
FairPCA_AA,0.046415888336127774,4,0.9111971743890246,1.067004237956764,0.9765294771968854,0.9562847608453838,0.30198428788236514,0.024227249959949404
FairPCA_AA,0.03162277660168379,4,0.9111971374662111,1.0670041509697923,0.9765294771968854,0.9562847608453838,0.3019842630197577,0.023538707988336682
FairPCA_AA,0.021544346900318832,4,0.9111971288680804,1.067004129321854,0.9765294771968854,0.9562847608453838,0.3019842645528476,0.024632667016703635
FairPCA_AA,0.01467799267622069,4,0.9111971319147991,1.0670041395068413,0.9765294771968854,0.9562847608453838,0.30198426127265393,0.024247625027783215
FairPCA_AA,0.01,4,0.9111971322442397,1.0670041354291113,0.9765294771968854,0.9562847608453838,0.30198426128349154,0.023994166986085474
FairPCA_AA,0.006812920690579608,4,0.9111971339781509,1.0670041427625234,0.9765294771968854,0.9562847608453838,0.3019842597915421,0.023461833014152944
FairPCA_AA,0.004641588833612777,4,0.9111971302119459,1.0670041363130283,0.9765294771968854,0.9562847608453838,0.30198426241382403,0.023626083973795176
FairPCA_AA,0.0031622776601683794,4,0.9111971322253214,1.067004137306054,0.9765294771968854,0.9562847608453838,0.30198426125529804,0.02307741600088775
FairPCA_AA,0.0021544346900318843,4,0.9111971020752065,1.0670040888886723,0.9765294771968854,0.9631813125695217,0.3019842678265811,0.0243369999807328
FairPCA_AA,0.0014677992676220691,4,0.9111971319177401,1.0670041358706732,0.9765294771968854,0.9562847608453838,0.30198426185028404,0.02371904201572761
FairPCA_AA,0.001,4,0.9111971229903654,1.0670041311809366,0.9765294771968854,0.9562847608453838,0.3019842640225233,0.023414457973558456
FairPCA_AA,0.0,5,0.6468633065109807,0.5341075997794593,0.828476084538376,0.850166852057842,0.15731659089754002,0.029331665951758623
FairPCA_AA,1.0,5,0.9757208768360521,1.1154208041546532,0.9832035595105673,0.9631813125695217,0.31659579580697467,0.09171995799988508
FairPCA_AA,0.6812920690579608,5,0.9548658714203031,1.0811742973164034,0.9700778642936596,0.946607341490545,0.3090086166802873,0.08890525001334026
FairPCA_AA,0.46415888336127775,5,0.9187636398592497,1.0834538521101609,0.9670745272525029,0.9433815350389321,0.30678291329873364,0.3078050839831121
FairPCA_AA,0.31622776601683794,5,0.9133554665259989,1.0759592091839956,0.9670745272525029,0.9433815350389322,0.30429775323514696,0.32897699996829033
FairPCA_AA,0.21544346900318823,5,0.9124842171430998,1.0724696653052028,0.9739710789766407,0.946829810901001,0.30342024675195434,0.46638370800064877
FairPCA_AA,0.1467799267622069,5,0.9119847353334359,1.0697369512908175,0.9739710789766407,0.946829810901001,0.30275857739969775,0.46982245898107067
FairPCA_AA,0.1,5,0.9112949920822667,1.0673833922014577,0.9739710789766407,0.946829810901001,0.3020803332547597,0.38037708296906203
FairPCA_AA,0.06812920690579612,5,0.9111982807115379,1.0670068827578558,0.9739710789766407,0.953726362625139,0.3019853849610229,0.1048412499949336
FairPCA_AA,0.046415888336127774,5,0.9111971503275743,1.067004209484807,0.9739710789766407,0.953726362625139,0.3019842893659486,0.029461457976140082
FairPCA_AA,0.03162277660168379,5,0.9111971104807668,1.0670041333064777,0.9739710789766407,0.953726362625139,0.30198425989689337,0.02953387500019744
FairPCA_AA,0.021544346900318832,5,0.9111971087484241,1.0670041266037256,0.9739710789766407,0.953726362625139,0.30198425803327367,0.029818582988809794
FairPCA_AA,0.01467799267622069,5,0.9111971009832136,1.067004122037389,0.9739710789766407,0.953726362625139,0.30198425295141423,0.029799416020978242
FairPCA_AA,0.01,5,0.9111971119148763,1.0670041215078043,0.9739710789766407,0.953726362625139,0.3019842597026529,0.028936624992638826
FairPCA_AA,0.006812920690579608,5,0.9111971006016297,1.06700412417575,0.9739710789766407,0.953726362625139,0.3019842528759422,0.02975429204525426
FairPCA_AA,0.004641588833612777,5,0.911197111993047,1.0670041237680854,0.9739710789766407,0.953726362625139,0.30198425982471166,0.02975487499497831
FairPCA_AA,0.0031622776601683794,5,0.9111971090991574,1.0670041203119371,0.9739710789766407,0.953726362625139,0.3019842577729823,0.028994332998991013
FairPCA_AA,0.0021544346900318843,5,0.9111971111329432,1.0670041192340884,0.9739710789766407,0.953726362625139,0.3019842597120641,0.02976325002964586
FairPCA_AA,0.0014677992676220691,5,0.9111971009273228,1.0670041279451183,0.9739710789766407,0.953726362625139,0.3019842528244303,0.029348208976443857
FairPCA_AA,0.001,5,0.9111971042527248,1.0670041242396933,0.9739710789766407,0.953726362625139,0.3019842591534116,0.029156208038330078
FairPCA_AA,0.0,6,0.6468633065109783,0.5341075885817796,0.7912124582869856,0.8552836484983315,0.15731659258887656,0.02243541704956442
FairPCA_AA,1.0,6,0.9757208780517245,1.115420806501075,0.9769744160177976,0.9666295884315907,0.3165957861003849,0.06977750000078231
FairPCA_AA,0.6812920690579608,6,0.9548658666400894,1.0811743543502073,0.9640711902113459,0.960400444938821,0.30900866046983533,0.08190225000726059
FairPCA_AA,0.46415888336127775,6,0.9187633093287213,1.0834554595603183,0.957174638487208,0.9636262513904338,0.30678342518420915,0.3225892080226913
FairPCA_AA,0.31622776601683794,6,0.9133264069863873,1.075955808767461,0.960622914349277,0.9703003337041156,0.30428978317698624,0.25548637501196936
FairPCA_AA,0.21544346900318823,6,0.9124739277888414,1.0724754494096485,0.9640711902113459,0.9638487208008899,0.30341698729769184,0.48477220797212794
FairPCA_AA,0.1467799267622069,6,0.9119837370877362,1.0697341478089373,0.960845383759733,0.960400444938821,0.30275824366841225,0.4660980409826152
FairPCA_AA,0.1,6,0.911200458720457,1.067011723170041,0.960845383759733,0.960400444938821,0.30198734130352906,0.43656825000653043
FairPCA_AA,0.06812920690579612,6,0.9111975813078795,1.0670051789147355,0.960845383759733,0.960400444938821,0.3019846841896133,0.07799787499243394
FairPCA_AA,0.046415888336127774,6,0.9111971569153328,1.067004214807349,0.960845383759733,0.960400444938821,0.3019842913556414,0.023888041963800788
FairPCA_AA,0.03162277660168379,6,0.9111971237283158,1.0670041462423385,0.960845383759733,0.960400444938821,0.3019842584304918,0.023097416968084872
FairPCA_AA,0.021544346900318832,6,0.911197115795543,1.0670041535129848,0.960845383759733,0.960400444938821,0.3019842479278283,0.023006708011962473
FairPCA_AA,0.01467799267622069,6,0.9111971201119626,1.067004140456056,0.960845383759733,0.960400444938821,0.30198425520017824,0.023780582996550947
FairPCA_AA,0.01,6,0.9111971148613902,1.0670041582279162,0.960845383759733,0.960400444938821,0.3019842475526022,0.022871374967508018
FairPCA_AA,0.006812920690579608,6,0.9111971323928766,1.0670041328845674,0.960845383759733,0.957174638487208,0.30198426234994924,0.023146749997977167
FairPCA_AA,0.004641588833612777,6,0.9111971342981593,1.067004139463402,0.960845383759733,0.957174638487208,0.30198426048441135,0.021799999987706542
FairPCA_AA,0.0031622776601683794,6,0.9111970955536391,1.0670040958488578,0.960845383759733,0.957174638487208,0.3019842642841197,0.02303224999923259
